Project,ParticipantID,ParentSampleID,SampleID,ProcessedDateTime,SourceSampleType,Method,AliquotCount,Volume,VolumeUnit,Concentration,ConcentrationUnit,Analyzer,OD260/280,OD260/230
RTB-NAF,F001480H,UKBC9002787_E04,4022440310,14/02/2022 11:28:18,Blood,Chemagen,1,150.0,ul,106.13,ng/ul,Trinean Dropsense,1.91,1.79
RTB-NAF,F000661S,UKBC9002793_C05,4014796099,21/02/2022 13:04:39,Blood,Chemagen,1,150.0,ul,60.22,ng/ul,Trinean Dropsense,2.11,1.47
RTB-NAF,F001342H,UKBC9003215_G01,4015654311,28/03/2022 12:34:09,Blood,Chemagen,1,150.0,ul,78.44,ng/ul,Trinean Dropsense,2.06,2.36
RTB-NAF,F000649E,UKBC9002738_E12,4015652861,01/02/2022 12:28:56,Blood,Chemagen,1,150.0,ul,111.28,ng/ul,Trinean Dropsense,1.94,2.27
RTB-NAF,F001066H,UKBC9002709_D01,1049502771,21/01/2022 12:45:39,Blood,Chemagen,1,150.0,ul,81.66,ng/ul,Trinean Dropsense,1.97,2.65
RTB-NAF,F000684S,UKBC9002728_D10,4024738597,27/01/2022 11:49:45,Blood,Chemagen,1,150.0,ul,50.77,ng/ul,Trinean Dropsense,1.89,2.1
RTB-NAF,F000719F,UKBC9002793_F05,4014796102,21/02/2022 13:04:39,Blood,Chemagen,1,150.0,ul,99.2,ng/ul,Trinean Dropsense,1.97,1.82
RTB-NAF,F001365H,UKBC9002772_C04,4024691892,07/02/2022 11:30:37,Blood,Chemagen,1,150.0,ul,119.86,ng/ul,Trinean Dropsense,1.9,1.7
RTB-NAF,F000603E,UKBC9002686_F05,4015691302,12/01/2022 11:38:24,Blood,Chemagen,1,150.0,ul,62.08,ng/ul,Trinean Dropsense,1.9,2.1
RTB-NAF,F001762P,UKBC9003135_D12,4017445876,21/03/2022 14:12:39,Blood,Chemagen,1,150.0,ul,80.19,ng/ul,Trinean Dropsense,2.1,2.04
RTB-NAF,F000185A,UKBC9002775_H08,4017411849,04/02/2022 11:20:05,Blood,Chemagen,1,150.0,ul,55.36,ng/ul,Trinean Dropsense,1.99,-2.77
RTB-NAF,F001212R,UKBC9002817_H03,4015676120,18/02/2022 11:52:03,Blood,Chemagen,1,150.0,ul,96.31,ng/ul,Trinean Dropsense,1.98,2.27
RTB-NAF,F001193W,UKBC9002686_C07,4015691315,12/01/2022 11:38:24,Blood,Chemagen,1,150.0,ul,86.15,ng/ul,Trinean Dropsense,1.87,1.8
RTB-NAF,F000198P,UKBC9003171_A06,4032391794,24/03/2022 13:44:37,Blood,Chemagen,1,150.0,ul,94.36,ng/ul,Trinean Dropsense,1.96,2.28
RTB-NAF,F000659Q,UKBC9002799_G03,4024727504,07/03/2022 13:06:11,Blood,Chemagen,1,150.0,ul,89.31,ng/ul,Trinean Dropsense,1.91,1.8
RTB-NAF,F001201E,UKBC9002772_G08,4024691928,07/02/2022 11:30:37,Blood,Chemagen,1,150.0,ul,86.05,ng/ul,Trinean Dropsense,1.94,2.11
RTB-NAF,F001197A,UKBC9002731_E06,1049503004,20/01/2022 11:25:45,Blood,Chemagen,1,150.0,ul,119.05,ng/ul,Trinean Dropsense,1.93,2.3
RTB-NAF,F000985V,UKBC9002793_D05,4014796100,21/02/2022 13:04:39,Blood,Chemagen,1,150.0,ul,77.8,ng/ul,Trinean Dropsense,1.9,2.09
RTB-NAF,F001442R,UKBC9002797_E02,4022420998,03/03/2022 12:04:52,Blood,Chemagen,1,150.0,ul,90.09,ng/ul,Trinean Dropsense,2.01,2.12
RTB-NAF,F001306T,UKBC9002787_G04,4022440312,14/02/2022 11:28:18,Blood,Chemagen,1,150.0,ul,103.5,ng/ul,Trinean Dropsense,1.91,2
RTB-NAF,F000383Q,UKBC9003171_D05,4032391789,24/03/2022 13:44:37,Blood,Chemagen,1,150.0,ul,64.22,ng/ul,Trinean Dropsense,2.04,2.11
RTB-NAF,F001142Q,UKBC9002728_F10,4024738599,27/01/2022 11:49:45,Blood,Chemagen,1,150.0,ul,70.78,ng/ul,Trinean Dropsense,1.94,2.22
RTB-NAF,F001050Q,UKBC9002731_F08,1049503021,20/01/2022 11:25:45,Blood,Chemagen,1,150.0,ul,119.05,ng/ul,Trinean Dropsense,1.96,1.8
RTB-NAF,F001793Y,UKBC9002805_F09,4015789446,11/03/2022 11:10:42,Blood,Chemagen,1,150.0,ul,110.94,ng/ul,Trinean Dropsense,1.97,2.21
RTB-NAF,F001443S,UKBC9002799_A10,4024727554,07/03/2022 13:06:11,Blood,Chemagen,1,150.0,ul,115.04,ng/ul,Trinean Dropsense,1.94,2.34
RTB-NAF,F001205J,UKBC9002772_C07,4024691916,07/02/2022 11:30:37,Blood,Chemagen,1,150.0,ul,73.34,ng/ul,Trinean Dropsense,1.91,1.8
RTB-NAF,F001789T,UKBC9002861_D02,4017177524,25/02/2022 13:12:41,Blood,Chemagen,1,150.0,ul,115.55,ng/ul,Trinean Dropsense,1.96,2.19
RTB-NAF,F001693P,UKBC9003175_D06,4032389205,25/03/2022 12:55:46,Blood,Chemagen,1,150.0,ul,79.31,ng/ul,Trinean Dropsense,2.02,2.07
RTB-NAF,F000913R,UKBC9002842_H04,4017153544,24/02/2022 12:01:55,Blood,Chemagen,1,150.0,ul,76.84,ng/ul,Trinean Dropsense,2.03,2.17
RTB-NAF,F000454S,UKBC9002688_E09,4032342173,14/01/2022 11:32:39,Blood,Chemagen,1,150.0,ul,86.96,ng/ul,Trinean Dropsense,2,2.32
RTB-NAF,F001213S,UKBC9002595_B05,4024711003,16/02/2022 11:39:45,Blood,Chemagen,1,150.0,ul,74.17,ng/ul,Trinean Dropsense,1.97,2.17
RTB-NAF,F000609L,UKBC9002859_B01,4032746187,17/03/2022 14:32:06,Blood,Chemagen,1,150.0,ul,81.42,ng/ul,Trinean Dropsense,2.16,2.53
RTB-NAF,F001328S,UKBC9002775_E06,4022416943,04/02/2022 11:20:05,Blood,Chemagen,1,150.0,ul,76.9,ng/ul,Trinean Dropsense,1.94,16.18
RTB-NAF,F000686V,UKBC9002735_B03,4022420139,25/01/2022 13:39:58,Blood,Chemagen,1,150.0,ul,66.33,ng/ul,Trinean Dropsense,1.87,1.98
RTB-NAF,F001451B,UKBC9002859_C10,4032746260,17/03/2022 14:32:06,Blood,Chemagen,1,150.0,ul,65.79,ng/ul,Trinean Dropsense,2.17,2.19
RTB-NAF,F000186B,UKBC9002842_H09,4017153584,24/02/2022 12:01:55,Blood,Chemagen,1,150.0,ul,92.25,ng/ul,Trinean Dropsense,2.02,2.26
RTB-NAF,F000384R,UKBC9002842_G08,4017153575,24/02/2022 12:01:55,Blood,Chemagen,1,150.0,ul,85.05,ng/ul,Trinean Dropsense,1.98,2.37
RTB-NAF,F001516X,UKBC9003144_E05,4032392558,22/03/2022 12:30:14,Blood,Chemagen,1,150.0,ul,76.83,ng/ul,Trinean Dropsense,2,2.33
RTB-NAF,F000667Z,UKBC9002772_A06,4024691906,07/02/2022 11:30:37,Blood,Chemagen,1,150.0,ul,76.57,ng/ul,Trinean Dropsense,1.95,2.14
RTB-NAF,F000899B,UKBC9002733_B06,1049502329,24/01/2022 12:29:41,Blood,Chemagen,1,150.0,ul,65.61,ng/ul,Trinean Dropsense,1.94,2.42
RTB-NAF,F001445V,UKBC9003215_C04,4015654331,28/03/2022 12:34:09,Blood,Chemagen,1,150.0,ul,94.86,ng/ul,Trinean Dropsense,1.96,2.29
RTB-NAF,F001515W,UKBC9003144_D02,4032392533,22/03/2022 12:30:14,Blood,Chemagen,1,150.0,ul,91.23,ng/ul,Trinean Dropsense,2,2.65
RTB-NAF,F001275K,UKBC9002688_G10,4032342202,14/01/2022 11:32:39,Blood,Chemagen,1,150.0,ul,51.74,ng/ul,Trinean Dropsense,1.98,1.72
RTB-NAF,F000710W,UKBC9002787_A09,4022440346,14/02/2022 11:28:18,Blood,Chemagen,1,150.0,ul,88.8,ng/ul,Trinean Dropsense,1.93,2.19
RTB-NAF,F001362E,UKBC9002779_E06,4024676646,08/02/2022 12:21:54,Blood,Chemagen,1,150.0,ul,122.27,ng/ul,Trinean Dropsense,1.84,1.58
RTB-NAF,F000324B,UKBC9002634_H02,4024656073,07/01/2022 12:29:13,Blood,Chemagen,1,150.0,ul,62.34,ng/ul,Trinean Dropsense,2.04,2.29
RTB-NAF,F000682Q,UKBC9002728_A10,4024738594,27/01/2022 11:49:45,Blood,Chemagen,1,150.0,ul,113.4,ng/ul,Trinean Dropsense,1.89,2.22
RTB-NAF,F001111G,UKBC9002797_D09,4022421053,03/03/2022 12:04:52,Blood,Chemagen,1,150.0,ul,54.06,ng/ul,Trinean Dropsense,2.05,1.9
RTB-NAF,F001049P,UKBC9002731_G06,1049503006,20/01/2022 11:25:45,Blood,Chemagen,1,150.0,ul,78.66,ng/ul,Trinean Dropsense,1.96,2.59
RTB-NAF,F001199C,UKBC9002772_A11,4024691946,07/02/2022 11:30:37,Blood,Chemagen,1,150.0,ul,90.15,ng/ul,Trinean Dropsense,1.91,2.11
RTB-NAF,F001366J,UKBC9002787_G08,4022440344,14/02/2022 11:28:18,Blood,Chemagen,1,150.0,ul,116.05,ng/ul,Trinean Dropsense,1.91,2.16
RTB-NAF,F001280Q,UKBC9002799_C04,4024727508,07/03/2022 13:06:11,Blood,Chemagen,1,150.0,ul,120.92,ng/ul,Trinean Dropsense,1.98,2.44
RTB-NAF,F000786D,UKBC9002817_F09,4015676166,18/02/2022 11:52:03,Blood,Chemagen,1,150.0,ul,78.87,ng/ul,Trinean Dropsense,1.97,2.11
RTB-NAF,F001689K,UKBC9003175_G07,4032389216,25/03/2022 12:55:46,Blood,Chemagen,1,150.0,ul,185.24,ng/ul,Trinean Dropsense,2.02,2.52
RTB-NAF,F001269D,UKBC9002730_E07,4015690069,17/01/2022 13:25:56,Blood,Chemagen,1,150.0,ul,99.34,ng/ul,Trinean Dropsense,1.93,2.33
RTB-NAF,F001547F,UKBC9002859_C03,4032746204,17/03/2022 14:32:06,Blood,Chemagen,1,150.0,ul,116.08,ng/ul,Trinean Dropsense,2,2.37
RTB-NAF,F001300M,UKBC9003175_A03,4032389178,25/03/2022 12:55:46,Blood,Chemagen,1,150.0,ul,96.76,ng/ul,Trinean Dropsense,2.05,2.56
RTB-NAF,F001401X,UKBC9002787_D12,4022440373,14/02/2022 11:28:18,Blood,Chemagen,1,150.0,ul,114.33,ng/ul,Trinean Dropsense,1.94,2.33
RTB-NAF,F001305S,UKBC9002634_C09,4024656124,07/01/2022 12:29:13,Blood,Chemagen,1,150.0,ul,79.69,ng/ul,Trinean Dropsense,2,2.37
RTB-NAF,F001261V,UKBC9002733_C05,1049502322,24/01/2022 12:29:41,Blood,Chemagen,1,150.0,ul,71.9,ng/ul,Trinean Dropsense,1.88,2.46
RTB-NAF,F000902E,UKBC9002634_A02,4024668316,07/01/2022 12:29:13,Blood,Chemagen,1,150.0,ul,147.18,ng/ul,Trinean Dropsense,1.94,1.86
RTB-NAF,F000578C,UKBC9002688_D01,4032341958,14/01/2022 11:32:39,Blood,Chemagen,1,150.0,ul,84.61,ng/ul,Trinean Dropsense,1.95,2.33
RTB-NAF,F000452Q,UKBC9002634_H03,4024656081,07/01/2022 12:29:13,Blood,Chemagen,1,150.0,ul,101.37,ng/ul,Trinean Dropsense,2,2.29
RTB-NAF,F001157G,UKBC9002688_H09,4032342160,14/01/2022 11:32:39,Blood,Chemagen,1,150.0,ul,44.26,ng/ul,Trinean Dropsense,2.01,2.16
RTB-NAF,F000663V,UKBC9003144_G05,4032392560,22/03/2022 12:30:14,Blood,Chemagen,1,150.0,ul,117.06,ng/ul,Trinean Dropsense,2.06,2.36
RTB-NAF,F001163N,UKBC9002735_E09,4022420190,25/01/2022 13:39:58,Blood,Chemagen,1,150.0,ul,124.11,ng/ul,Trinean Dropsense,2.01,2.28
RTB-NAF,F001204H,UKBC9002772_F08,4024691927,07/02/2022 11:30:37,Blood,Chemagen,1,150.0,ul,129.52,ng/ul,Trinean Dropsense,1.94,2.23
RTB-NAF,F000532C,UKBC9002779_F11,4024676687,08/02/2022 12:21:54,Blood,Chemagen,1,150.0,ul,100.93,ng/ul,Trinean Dropsense,2.01,2.19
RTB-NAF,F001369M,UKBC9002737_C06,4024684132,31/01/2022 11:50:09,Blood,Chemagen,1,150.0,ul,90.69,ng/ul,Trinean Dropsense,1.93,2.32
RTB-NAF,F000666Y,UKBC9003175_D10,4032389237,25/03/2022 12:55:46,Blood,Chemagen,1,150.0,ul,96.4,ng/ul,Trinean Dropsense,2.07,2.56
RTB-NAF,F001768W,UKBC9003135_B10,4017445858,21/03/2022 14:12:39,Blood,Chemagen,1,150.0,ul,75.49,ng/ul,Trinean Dropsense,1.98,2.21
RTB-NAF,F001497B,UKBC9002817_E10,4015676173,18/02/2022 11:52:03,Blood,Chemagen,1,150.0,ul,75.72,ng/ul,Trinean Dropsense,2.03,2.2
RTB-NAF,F001215V,UKBC9002799_D06,4024727525,07/03/2022 13:06:11,Blood,Chemagen,1,150.0,ul,73.97,ng/ul,Trinean Dropsense,1.97,2.26
RTB-NAF,F001367K,UKBC9002772_H04,4024691897,07/02/2022 11:30:37,Blood,Chemagen,1,150.0,ul,68.04,ng/ul,Trinean Dropsense,1.89,1.66
RTB-NAF,F001533Q,UKBC9002859_C02,4032746196,17/03/2022 14:32:06,Blood,Chemagen,1,150.0,ul,83.13,ng/ul,Trinean Dropsense,2.02,2.37
RTB-NAF,F000538J,UKBC9002861_F08,4017177574,25/02/2022 13:12:41,Blood,Chemagen,1,150.0,ul,134.93,ng/ul,Trinean Dropsense,2.02,2.34
RTB-NAF,F000536G,UKBC9002686_G05,4015691303,12/01/2022 11:38:24,Blood,Chemagen,1,150.0,ul,122.54,ng/ul,Trinean Dropsense,1.94,2.27
RTB-NAF,F000604F,UKBC9002738_C09,4015652835,01/02/2022 12:28:56,Blood,Chemagen,1,150.0,ul,123.24,ng/ul,Trinean Dropsense,1.94,2
RTB-NAF,F001302P,UKBC9003175_H07,4032389217,25/03/2022 12:55:46,Blood,Chemagen,1,150.0,ul,122.96,ng/ul,Trinean Dropsense,2.05,2.5
RTB-NAF,F001452C,UKBC9003135_B11,4017445866,21/03/2022 14:12:39,Blood,Chemagen,1,150.0,ul,92.89,ng/ul,Trinean Dropsense,1.95,2.29
RTB-NAF,F000607J,UKBC9002861_G09,4017177583,25/02/2022 13:12:41,Blood,Chemagen,1,150.0,ul,95.21,ng/ul,Trinean Dropsense,2,2.09
RTB-NAF,F001268C,UKBC9002733_F02,1049502301,24/01/2022 12:29:41,Blood,Chemagen,1,150.0,ul,90.08,ng/ul,Trinean Dropsense,1.93,2.36
RTB-NAF,F001488R,UKBC9003215_A08,4015654361,28/03/2022 12:34:09,Blood,Chemagen,1,150.0,ul,104.58,ng/ul,Trinean Dropsense,1.96,2.27
RTB-NAF,F001156F,UKBC9002686_B12,4015691354,12/01/2022 11:38:24,Blood,Chemagen,1,150.0,ul,73.59,ng/ul,Trinean Dropsense,2.02,1.99
RTB-NAF,F001211Q,UKBC9002787_D02,4022440293,14/02/2022 11:28:18,Blood,Chemagen,1,150.0,ul,104.4,ng/ul,Trinean Dropsense,2.03,1.43
RTB-NAF,F000200R,UKBC9002859_E01,4032746190,17/03/2022 14:32:06,Blood,Chemagen,1,150.0,ul,96.86,ng/ul,Trinean Dropsense,2.02,2.43
RTB-NAF,F000860J,UKBC9002787_F03,4022440303,14/02/2022 11:28:18,Blood,Chemagen,1,150.0,ul,92.35,ng/ul,Trinean Dropsense,1.92,1.76
RTB-NAF,F001114K,UKBC9002686_G03,4015691287,12/01/2022 11:38:24,Blood,Chemagen,1,150.0,ul,127.87,ng/ul,Trinean Dropsense,1.92,1.43
RTB-NAF,F001196Z,UKBC9002738_A10,4015652841,01/02/2022 12:28:56,Blood,Chemagen,1,150.0,ul,72.15,ng/ul,Trinean Dropsense,2.07,2.43
RTB-NAF,F000412X,UKBC9002730_F07,4015690070,17/01/2022 13:25:56,Blood,Chemagen,1,150.0,ul,104.59,ng/ul,Trinean Dropsense,1.97,2.31
RTB-NAF,F001761N,UKBC9003135_D10,4017445860,21/03/2022 14:12:39,Blood,Chemagen,1,150.0,ul,85.2,ng/ul,Trinean Dropsense,2.03,2.27
RTB-NAF,F000616T,UKBC9003135_C12,4017445875,21/03/2022 14:12:39,Blood,Chemagen,1,150.0,ul,61.3,ng/ul,Trinean Dropsense,2.01,2.01
RTB-NAF,F001200D,UKBC9002738_C05,4015652803,01/02/2022 12:28:56,Blood,Chemagen,1,150.0,ul,66.86,ng/ul,Trinean Dropsense,1.94,2.15
RTB-NAF,F001191T,UKBC9002634_C06,4024656100,07/01/2022 12:29:13,Blood,Chemagen,1,150.0,ul,67.97,ng/ul,Trinean Dropsense,2.06,2.42
RTB-NAF,F000711X,UKBC9002797_D02,4022420997,03/03/2022 12:04:52,Blood,Chemagen,1,150.0,ul,145.58,ng/ul,Trinean Dropsense,1.91,2.29
RTB-NAF,F001760M,UKBC9003135_F11,4017445870,21/03/2022 14:12:39,Blood,Chemagen,1,150.0,ul,99.38,ng/ul,Trinean Dropsense,1.92,2.32
RTB-NAF,F001149Y,UKBC9002799_D03,4024727501,07/03/2022 13:06:11,Blood,Chemagen,1,150.0,ul,179.59,ng/ul,Trinean Dropsense,1.92,2.31
RTB-NAF,F000680N,UKBC9002799_F10,4024727559,07/03/2022 13:06:11,Blood,Chemagen,1,150.0,ul,87.39,ng/ul,Trinean Dropsense,1.97,2.32
RTB-NAF,F001479G,UKBC9002817_A08,4015676153,18/02/2022 11:52:03,Blood,Chemagen,1,150.0,ul,67.28,ng/ul,Trinean Dropsense,1.94,2.04
RTB-NAF,F001501F,UKBC9002805_E04,4015789405,11/03/2022 11:10:42,Blood,Chemagen,1,150.0,ul,78.16,ng/ul,Trinean Dropsense,1.93,2.16
RTB-NAF,F001481J,UKBC9002787_D03,4022440301,14/02/2022 11:28:18,Blood,Chemagen,1,150.0,ul,228.66,ng/ul,Trinean Dropsense,1.92,2.14
RTB-NAF,F001116M,UKBC9002686_D03,4015691284,12/01/2022 11:38:24,Blood,Chemagen,1,150.0,ul,59.77,ng/ul,Trinean Dropsense,2.04,1.64
RTB-NAF,F000425L,UKBC9002787_A12,4022440370,14/02/2022 11:28:18,Blood,Chemagen,1,150.0,ul,108.43,ng/ul,Trinean Dropsense,1.92,2.2
RTB-NAF,F001262W,UKBC9002688_H11,4032342178,14/01/2022 11:32:39,Blood,Chemagen,1,150.0,ul,105.83,ng/ul,Trinean Dropsense,1.95,2.16
RTB-NAF,F001371P,UKBC9002737_G07,4024684144,31/01/2022 11:50:09,Blood,Chemagen,1,150.0,ul,91.37,ng/ul,Trinean Dropsense,1.96,2.23
RTB-NAF,F000541M,UKBC9002795_B03,4022424363,28/02/2022 13:05:31,Blood,Chemagen,1,150.0,ul,96.94,ng/ul,Trinean Dropsense,1.96,2.11
RTB-NAF,F001103Y,UKBC9002731_G05,1049502998,20/01/2022 11:25:45,Blood,Chemagen,1,150.0,ul,78.58,ng/ul,Trinean Dropsense,2.01,2.6
